unified_business_number,company_name,registered_address,paid_in_capital_twd,listing_status,industry_code,stock_code,source_id,source_authority,source_dataset,source_data_date
16962158,金穎生物科技股份有限公司,"No.33,Shin-Kung RdShinying City,Tainan County,Taiwan",414597930,TPEX,02,1796,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16570131,易威生醫科技股份有限公司,"1F., No.10, Yanfa 2nd Road, Hsinchu Science ParkHsinChu 30076, TAIWAN(R.O.C)",1246895270,TPEX,22,1799,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
84449952,寶利徠光學科技股份有限公司,"No. 406, Changfa Rd., Dayuan Dist.Taoyuan City 33759, Taiwan R.O.C.",466355100,TPEX,22,1813,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16834268,富喬工業股份有限公司,"NO8.Dou Kong 16 RoadDou Leu City,Taiwan.",5854794870,TPEX,28,1815,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
75460005,唐榮鐵工廠股份有限公司,"No.4,  Yen Hai 2nd Rd., Hsiao Kang .,Kaohsiung City,Taiwan ROC",3500000000,TPEX,10,2035,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
89260422,風青實業股份有限公司,"30F.-4, No. 38, Xinguang Rd., Lingya Dist.,Kaohsiung City 802, Taiwan (R.O.C.)",573780520,TPEX,06,2061,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86637206,世鎧精密股份有限公司,"NO.1, Ben Gong 1st Rd., Ben Chou Industrial Park, Kangshan TownKaohsiung82059, Taiwan",481014530,TPEX,10,2063,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
30826319,晉椿工業股份有限公司,"No.24, Lugong Rd., Chang Bin Industrial ParkLugang Town, Chang Hua County , Taiwan",693300000,TPEX,10,2064,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
31213886,世豐螺絲股份有限公司,"No.810, Fuxing W. Rd.Kaohsiung City 82547, Taiwan (R.O.C.)",635167070,TPEX,10,2065,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22546808,世德工業股份有限公司,"No.20,HuaxiRd.,Ta-Fa Industrial Dist.Kaohsiung County 831 Taiwan,R.O.C.",444495270,TPEX,05,2066,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
66402912,嘉鋼精密工業股份有限公司,"21 Chenggong 2nd St. Minxiong Township,Chia Yi County, Taiwan",451381770,TPEX,05,2067,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
89855649,精湛光學科技股份有限公司,"No. 58,Lane 110,Zhongxiao St.,Hu-Nei Dist., Kaohsiung City 82945,TaiwanKaohsiung 82945, Taiwan",417828000,TPEX,05,2070,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
24512261,雄順金屬股份有限公司,"No. 393, Shun'an Rd., Luzhu Dist.,Kaohsiung City 821010, Taiwan",275000000,TPEX,10,2073,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
56615319,大甲永和機械工業股份有限公司,"No.69 ,Yu-Shih Rd., Dajia Dist.Taichung City  437, Taiwan",423250000,TPEX,20,2221,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86070187,泰茂實業股份有限公司,"10 Shih Chien Street Kuan Tien Industrial ParkTainan City 720, Taiwan (R.O.C.)",680296050,TPEX,38,2230,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22479934,謚源實業股份有限公司,"No.24,Dinghu Rd.,Guishan TownshipTaoyuan County,Taiwan(R.O.C.)",358780000,TPEX,05,2235,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
12860948,綠意開發股份有限公司,"2F,NO.69,CIVIL BOULEVARD, Sec.5Taipei, Taiwan, R.O.C.",1000000000,TPEX,14,2596,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
27767961,台灣大車隊股份有限公司,"2F., No.162, Sec. 2, Chang’an E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",592649560,TPEX,36,2640,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16467798,正德海運股份有限公司,"3F, No.31, Haibian Rd., Lingya Dist.,Kaohsiung City 802, Taiwan (R.O.C.)",3303337440,TPEX,15,2641,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
12479610,捷迅股份有限公司,"4F, NO. 34, Rui Guang Rd.,Taipei, 11491 Taiwan, R. O. C.",350000000,TPEX,15,2643,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
12198180,全心投資控股股份有限公司,"7F., No. 30, Sec. 3, Bade Rd., Songshan Dist.Taipei City , Taiwan",875760000,TPEX,14,2718,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
80355209,台鋼燦星國際旅行社股份有限公司,"7F., No. 161、163, Sec. 2, Minsheng E. Rd., Zhongshan Dist.Taipei City, Taiwan",691825000,TPEX,16,2719,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
28982799,藝舍國際創新股份有限公司,"13F.-6, No. 111, Huajiang 1st Rd., Banqiao Dist.,New Taipei City  220, Taiwan (R.O.C.)",596563450,TPEX,20,2724,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
38634004,雅茗天地股份有限公司,"Oleander Way, 802 West Bay Road, P.O. Box 32052, Grand Cayman KY1-1208, CaymanCayman Island",379224540,TPEX,16,2726,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70843031,瓦城泰統股份有限公司,"7F.-1, No.176, Jian 1st Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)",430407830,TPEX,16,2729,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
80671769,六角國際事業股份有限公司,"No.98, Gaotie 9th Rd.,Zhubei City, Hsinchu County 302, Taiwan",465185700,TPEX,16,2732,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70464468,易飛網國際旅行社股份有限公司,"2F-1, No.51, Hengyang Rd.,Taipei, Taiwan",572597600,TPEX,16,2734,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
29129201,富野大飯店股份有限公司,"6 F., No. 38, Fuxing Rd., Taitung CityTaitung County , Taiwan (R.O.C.)",799722300,TPEX,16,2736,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
28581041,華軒地產股份有限公司,"No. 159, Gongyuan Rd., Linkou Dist.,New Taipei City 244, Taiwan (R.O.C.)",167620160,TPEX,16,2740,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22888987,山富國際旅行社股份有限公司,"4F., No.85, Sec. 2, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",468152100,TPEX,16,2743,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22835878,五福旅行社股份有限公司,"2,3F,No.28 Bo'ai 1st Rd., Sanmin Dist., Kaohsiung City 80757,TaiwanKaohsiung City ,Taiwan",338085260,TPEX,16,2745,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
42756204,王座國際餐飲股份有限公司,"4F.-2, No. 51, Sec. 2, Keelung Rd., Xinyi Dist.,Taipei City 10052, Taiwan",197650000,TPEX,16,2751,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
28841757,豆府股份有限公司,"4F., No.42, Sec. 2, Minquan E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",266938610,TPEX,16,2752,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
54669129,亞洲藏壽司股份有限公司,"6F.&6F-1, No. 32, Sec. 3, Zhongshan N. Rd.Taipei City 104, Taiwan (R.O.C.)",468670000,TPEX,16,2754,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
42591908,揚秦國際企業股份有限公司,"NO. 16, Hejiang RdZhongli Dist., Taoyuan City 320, Taiwan",466264040,TPEX,16,2755,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
80676602,聯發國際餐飲事業股份有限公司,"18F-7, No. 95, Sec. 1, Xintai 5th Rd.Xizhi Dist., New Taipei City, Taiwan",245975840,TPEX,16,2756,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
12498877,滿心企業股份有限公司,"NO.18, WU-CHUAN 6 RD., WU-GU DIST,NEW TAIPEI CITY, TAIWAN, R.O.C.",646268780,TPEX,38,2916,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
26335810,開曼群島宏太股份有限公司,"10F., No. 46, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City104,TaiwanTaipei",520359340,TPEX,38,2924,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
27952966,誠品生活股份有限公司,"B1,No. 204 , Songde RdTaipei 110027, Taiwan",473896500,TPEX,32,2926,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
89266170,集雅社股份有限公司,"1F., No.265, Zhong zheng  1st Rd., Lingya Dist.,Kaohsiung City 80283, Taiwan",435419750,TPEX,38,2937,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
53167020,米斯特國際企業股份有限公司,"Rm. 1, 22F., No.236, Shizheng N. 2nd Rd., Xitun Dist.Taichung City 407, Taiwan (R.O.C.)",153900000,TPEX,38,2941,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
29092696,振宇五金股份有限公司,"No. 27, Sec. 2, Huanzhong Rd., Xitun Dist.,Taichung City 407, Taiwan (R.O.C.)",236423660,TPEX,38,2947,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
52330474,寶陞國際股份有限公司,"16F,No.508, Sec.5,Zhongxiao E.Rd.,Xinyi Dist.,Taipei City 11083, Taiwan (R.O.C)",310000000,TPEX,38,2948,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
54357012,欣新網股份有限公司,"6F., No. 45, Dongxing Rd., Xinyi Dist.,Taipei City 110403, Taiwan (R.O.C.)",306411000,TPEX,36,2949,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70613972,泰偉電子股份有限公司,"22 F.-6, No. 282, Shizheng N. 2nd Rd., Xitun Dist.,Taichung City, Taiwan (R.O.C.)",130114510,TPEX,32,3064,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
04541794,李洲科技股份有限公司,"27F, No.97, Sec.1, Xintai 5th Rd., Xizhi Dist., New Taipei City 22175, TaiwanNew Taipei City, TAIWAN, R. O. C.",830706120,TPEX,26,3066,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
04934334,全域股份有限公司,"3 F., No. 96, Xingde Rd., Sanchong Dist.,New Taipei City, Taiwan",200000000,TPEX,38,3067,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
90724033,協禧電機股份有限公司,"NO. 6 EAST SECTION INDUSTRY 6 RD.  PINGTUNG CITY, TAIWAN. R. O. C",1100000000,TPEX,25,3071,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86298705,天方能源科技股份有限公司,"3F., No. 99, Jilin Rd.,Zhongshan Dist., Taipei City 104, Taiwan",395110280,TPEX,35,3073,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
84573516,僑威科技股份有限公司,"13F., No.208, Xingfu Rd., Taoyuan Dist.,Taoyuan City 330, Taiwan (R.O.C.)",2273910640,TPEX,28,3078,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16022634,聯亞光電工業股份有限公司,"No.12,Nanke 9th Rd,Shanhua Dist.Tainan City, Taiwan R.O.C",1017690040,TPEX,27,3081,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70541704,中華網龍股份有限公司,"4F,2,Lane 47,Sec.3,Nangang Rd.Taipei,Taiwan,R.O.C.",864868580,TPEX,32,3083,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
89836340,台鋼新零售股份有限公司,"6F, No. 15, Ln. 128, Xinhu 1st Rd.,Taipei City, Taiwan R.O.C",690192880,TPEX,36,3085,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
84453385,華義國際數位娛樂股份有限公司,"6F., No. 39, Ln. 141, Xing'ai Rd., Neihu Dist., Taipei City , TaiwanTaipei, Taiwan",272710510,TPEX,32,3086,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
23718011,艾訊股份有限公司,"8F., No.55, Nanxing Road, Xizhi DistrictNew Taipei City 221026, Taiwan",1086490170,TPEX,25,3088,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
04655310,台灣港建股份有限公司,"5F-4 NO.66,SEC2.Nan Kan Road.Lu-Chu,Taoyuan,Taiwan,R.O.C",362888940,TPEX,31,3093,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
33724081,及成企業股份有限公司,"NO.111 Chien-Er RdNew Taipei City ,Taiwan ROC",161800000,TPEX,27,3095,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70752257,穩懋半導體股份有限公司,"No.69, Keji 7th Rd., Hwaya Technology ParkGuishan Dist., Taoyuan City, Taiwan",4239403840,TPEX,24,3105,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
20799897,好德科技股份有限公司,"6th Floor, No. 25, Tun Hwa S. Rd., Sec. 1  Taipei City, Taiwan, R.O.C.",651297920,TPEX,28,3114,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86825235,富育榮綱股份有限公司,"7F.No.172, Sec.4, Chengde Rd., Shilin Dist.Taipei City 111, Taiwan",721976150,TPEX,28,3115,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
23348952,進階生物科技股份有限公司,"No. 80, Lane 169, Kang-Ning, St.,Hsi-Chih Dist., New Taipei  City,TAIWAN, R.O.C.",324528600,TPEX,22,3118,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16945166,笙泉科技股份有限公司,"7F-1, No. 8, Taiyuan 1st St., Jhubei City, Hsinchu County 30288,Hsin-Chu County, Taiwan",407648260,TPEX,24,3122,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22601576,昇銳智慧科技股份有限公司,NO. 673 CHANG SHING ROAD  PA TE CITY TAOYUAN TAIWAN R.O.C.,473174890,TPEX,26,3128,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
84355899,弘塑科技股份有限公司,"No.89, Sec. 6, Zhonghua Rd., Xiangshan Dist.,Hsinchu City 30095, Taiwan (R.O.C.)",292589270,TPEX,24,3131,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70392248,晶宏半導體股份有限公司,"12F.,No.308, Sec.1,Neihu Rd., Neihu Dist.,Taipei City 114, Taiwan ( R.O.C.)",754607280,TPEX,24,3141,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86059612,大綜電腦系統股份有限公司,"20 F.-1, No. 502, Jiuru 1st Rd., Sanmin Dist., Kaohsiung City 807404KAOHSIUNG,TAIWAN",436868310,TPEX,30,3147,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16443570,璟德電子工業股份有限公司,"165 Hanyang Road, Hsinchu Industrial DistrictHsinchu Hsien, Taiwan, 30352",390162000,TPEX,27,3152,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16795856,嘉實資訊股份有限公司,,304784250,TPEX,30,3158,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86406401,精確實業股份有限公司,"NO.938,Zhongxing Rd., She-Tzu Village Xinwu Dist.,Taoyuan City32746,Taiwan  TAO-YUAN HSIEN.TAIWAN R.O.C",1543411120,TPEX,05,3162,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16586555,波若威科技股份有限公司,"3F, No.30, Industry East. Road IX, Hsinchu Science Park  Hsin Chu 30075, Taiwan, ROC",946353700,TPEX,27,3163,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
84149435,亞信電子股份有限公司,"4F, NO 8, Hsin Ann Rd., Hsinchu Science Park,Hsinchu, Taiwan, R.O.C.",633069810,TPEX,24,3169,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
23945965,炎洲流通股份有限公司,"5F., No.397, Xingshan Rd., Neihu Dist.,Taipei,Taiwan,R.O.C",331181580,TPEX,38,3171,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70760897,基亞生物科技股份有限公司,"14F.,Bldg.F,NO.3,Yuancyu ST.,Nangang District,Taipei City 115,TaiwanTaipei, Taiwan 115.",1393067550,TPEX,22,3176,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
75940820,公準精密工業股份有限公司,"168, PA-TE  2ND  ROAD,  REN  WUU,  KAOHSIUNG,  TAIWAN,  R.O.C",450500000,TPEX,24,3178,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
12667444,鑫龍騰開發股份有限公司,"No.33, Mingcheng 4th Rd., Gushan Dist.Kaohsiung City 80457, Taiwan (R.O.C.)",1886124150,TPEX,14,3188,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86105242,雲嘉南科技股份有限公司,"6F.-8, No.7, Sec. 1, Zhonghua Rd., Zhongzheng Dist.,Taipei City 10043, Taiwan (R.O.C.)",435973810,TPEX,28,3191,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16313696,佰研生化科技股份有限公司,"10 F.-2, No. 77, Sec. 2, Zhonghua E. Rd.,East Dist., Tainan City 701009, Taiwan",675456310,TPEX,22,3205,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
31109687,志豐電子股份有限公司,"10F., No.69-11, Sec. 2, Zhongzheng E. Rd., Danshui Dist.,New Taipei City 251, Taiwan (R.O.C.)",589166210,TPEX,28,3206,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86534980,耀勝電子股份有限公司,"No. 309-28, Daying RdDaxi Dist., Taoyuan City, Taiwan (R.O.C)",664221240,TPEX,28,3207,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16596982,順達科技股份有限公司,"13F., No. 188, Wenhe Rd., Guishan Dist.Taoyuan City 333,Taiwan, R.O.C",1543050210,TPEX,25,3211,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
23631726,茂訊電腦股份有限公司,"7F, No.250, Sec.3, Pei Shen Rd., Shen Keng Dist.,New Taipei  City 222, Taiwan",586855470,TPEX,25,3213,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22575850,優群科技股份有限公司,"No.15-3, Neo Pu South Rd.Hsinchu, Taiwan. R.O.C.",901042030,TPEX,28,3217,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
84926791,大學光學科技股份有限公司,"4F., No.3-1, Yuanqu St., Nangang Dist.,Taipei City 115, Taiwan (R.O.C.)",847248990,TPEX,22,3218,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86865138,倚強科技股份有限公司,"9F., No. 607, Rueiguang Rd., Neihu Dist., Taipei City   ,Taipei,Taiwan (R.O.C.)",717808800,TPEX,31,3219,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16264983,台灣嘉碩科技股份有限公司,"No. 3, Gungye 2nd Rd.Ping-Chen Dist.,Taoyuan,Taiwan, R.O.C.",1050621100,TPEX,27,3221,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16657495,三顧股份有限公司,"14F-3,NO.75 SEC.1,HSIN TAI WU RDHSI-CHIH,TAIPEI HSIEN,TAIWAN,R.O.C",781726480,TPEX,29,3224,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22193115,龍鋒科技股份有限公司,"No.818, Zhongshan N. Rd., Yongkang Dist., Tainan City 71001, TaiwanTainan City, Taiwan (R.O.C.)",644305730,TPEX,05,3226,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16633261,原相科技股份有限公司,"5F, No.5, Innovation Road I, Science-Based Industrial ParkHsin-Chu, Taiwan, R.O.C.",1519128420,TPEX,24,3227,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16200855,金麗科技股份有限公司,"6F-1,No.2-1,Lihsin Rd . Science-Based Industrial Park ,Hsinchu 300, Taiwan,R.O.C",719374950,TPEX,24,3228,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22490277,錦明實業股份有限公司,"16F., NO.896, JINGGUO RD., LUZHU DIST.TAOYUAN CITY,TAIWAN,R.O.C.",860109000,TPEX,26,3230,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
22731120,昱捷股份有限公司,"25F.-6, No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221,  Taiwan,  R.O.C.",465678650,TPEX,29,3232,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16211142,光環科技股份有限公司,"NO.21,PROSPERITY RD.1, HSINCHU SCIENCE PARKHSINCHU,300 , TAIWAN, R.O.C.",1114746920,TPEX,27,3234,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
45011782,千如電機工業股份有限公司,"No.98, Ln. 298, Huandong Rd.,Yangmei 326027 Taoyuan, Taiwan",1050006130,TPEX,28,3236,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
84919932,海灣國際開發(股)公司,"No.22, Dahe Rd., West Dist., Taichung City 403, Taiwan (R.O.C.)Taichung City, Taiwan",501957540,TPEX,16,3252,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
16766959,鑫創科技股份有限公司,"5F-1,No. 22,Taiyuan St., Tai Yuen Hi-Tech industrial ParkZhubei City, Hsinchu County 302, Taiwan.",729659340,TPEX,24,3259,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
12861019,威剛科技股份有限公司,"25F., No. 539, Tanmei St.Neihu Dist., Taipei City 114",3344634180,TPEX,24,3260,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70751779,欣銓科技股份有限公司,"No.3, Gongye 3rd Rd., Shengli Vil.,Hukou Township,Hsinchu County 303, Taiwan",4901700760,TPEX,24,3264,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
70552666,台星科股份有限公司,"NO 176-5, LU LIAO KEN, 6 LING, HUA  LUNG  CHUN,CHIUNG LIN, HSIN-CHIU HSIEN,  TAIWAN,",1362616590,TPEX,24,3265,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
86105539,海德威電子工業股份有限公司,"14F-6  No.925, Sec. 4, Taiwan Boulevard, Xitun DistTaichung, Taiwan, R.O.C",347207960,TPEX,24,3268,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
84126144,東碩資訊股份有限公司,"3F-4 NO.131,LANE 235,Pau-Chiao Rd.,Hsin-Tien  DistrictNew Taipei City,Taiwan, R.O.C.",611767890,TPEX,25,3272,src_tw_tpex_portal,證券櫃檯買賣中心,上櫃公司基本資料 mopsfin_t187ap03_O,2026-08-16
